physical_fitness 1 2 physical_fitness 0 1 corr=0.478371
food_component_recall 7 8 food_component_recall 9 10 corr=0.630391
food_component_recall 3 4 food_component_recall 9 10 corr=0.898852
food_component_recall 6 7 food_component_recall 9 10 corr=0.774545
food_component_recall 2 3 food_component_recall 9 10 corr=0.574939
food_component_recall 0 1 food_component_recall 9 10 corr=0.215429
food_component_recall 6 7 food_component_recall 59 60 corr=0.381971
food_component_recall 7 8 food_component_recall 59 60 corr=0.361991
food_component_recall 6 7 food_component_recall 60 61 corr=0.437694
food_component_recall 7 8 food_component_recall 60 61 corr=0.515406
food_component_recall 2 3 food_component_recall 10 11 corr=0.389677
food_component_recall 6 7 food_component_recall 10 11 corr=0.499305
food_component_recall 3 4 food_component_recall 10 11 corr=0.491088
food_component_recall 7 8 food_component_recall 10 11 corr=0.362689
food_component_recall 3 4 food_component_recall 11 12 corr=0.644931
food_component_recall 2 3 food_component_recall 11 12 corr=0.453036
food_component_recall 6 7 food_component_recall 11 12 corr=0.627242
food_component_recall 7 8 food_component_recall 11 12 corr=0.481184
food_component_recall 6 7 food_component_recall 12 13 corr=0.493092
food_component_recall 3 4 food_component_recall 12 13 corr=0.423991
food_component_recall 7 8 food_component_recall 12 13 corr=0.375888
food_component_recall 3 4 food_component_recall 13 14 corr=0.223077
food_component_recall 6 7 food_component_recall 13 14 corr=0.266699
food_component_recall 3 4 food_component_recall 14 15 corr=0.695481
food_component_recall 9 10 food_component_recall 14 15 corr=0.769605
food_component_recall 57 58 food_component_recall 14 15 corr=0.665605
food_component_recall 10 11 food_component_recall 14 15 corr=0.485882
food_component_recall 8 9 food_component_recall 14 15 corr=0.668426
food_component_recall 11 12 food_component_recall 14 15 corr=0.594424
food_component_recall 56 57 food_component_recall 14 15 corr=0.415806
food_component_recall 60 61 food_component_recall 14 15 corr=0.479799
food_component_recall 7 8 food_component_recall 14 15 corr=0.825391
food_component_recall 58 59 food_component_recall 14 15 corr=0.817175
food_component_recall 12 13 food_component_recall 14 15 corr=0.472456
food_component_recall 5 6 food_component_recall 14 15 corr=0.470182
food_component_recall 53 54 food_component_recall 14 15 corr=0.615858
food_component_recall 2 3 food_component_recall 14 15 corr=0.632776
food_component_recall 13 14 food_component_recall 14 15 corr=0.245125
food_component_recall 1 2 food_component_recall 14 15 corr=0.278982
food_component_recall 6 7 food_component_recall 14 15 corr=0.873235
food_component_recall 55 56 food_component_recall 14 15 corr=0.328520
food_component_recall 54 55 food_component_recall 14 15 corr=0.409858
food_component_recall 3 4 food_component_recall 15 16 corr=0.644006
food_component_recall 7 8 food_component_recall 15 16 corr=0.480793
food_component_recall 2 3 food_component_recall 15 16 corr=0.455618
food_component_recall 6 7 food_component_recall 15 16 corr=0.628278
food_component_recall 14 15 food_component_recall 15 16 corr=0.597006
food_component_recall 7 8 food_component_recall 61 62 corr=0.486795
food_component_recall 2 3 food_component_recall 61 62 corr=0.394932
food_component_recall 6 7 food_component_recall 61 62 corr=0.630701
food_component_recall 14 15 food_component_recall 61 62 corr=0.669840
food_component_recall 3 4 food_component_recall 61 62 corr=0.563673
food_component_recall 7 8 food_component_recall 16 17 corr=0.550607
food_component_recall 2 3 food_component_recall 16 17 corr=0.433615
food_component_recall 6 7 food_component_recall 16 17 corr=0.679316
food_component_recall 14 15 food_component_recall 16 17 corr=0.706116
food_component_recall 3 4 food_component_recall 16 17 corr=0.633853
food_component_recall 7 8 food_component_recall 17 18 corr=0.502774
food_component_recall 2 3 food_component_recall 17 18 corr=0.315061
food_component_recall 14 15 food_component_recall 17 18 corr=0.568965
food_component_recall 6 7 food_component_recall 17 18 corr=0.603613
food_component_recall 3 4 food_component_recall 17 18 corr=0.581126
food_component_recall 7 8 food_component_recall 18 19 corr=0.495828
food_component_recall 2 3 food_component_recall 18 19 corr=0.432268
food_component_recall 6 7 food_component_recall 18 19 corr=0.581781
food_component_recall 14 15 food_component_recall 18 19 corr=0.571477
food_component_recall 3 4 food_component_recall 18 19 corr=0.552089
food_component_recall 58 59 food_component_recall 20 21 corr=0.382164
food_component_recall 12 13 food_component_recall 20 21 corr=0.563328
food_component_recall 8 9 food_component_recall 20 21 corr=0.272113
food_component_recall 17 18 food_component_recall 20 21 corr=0.460047
food_component_recall 18 19 food_component_recall 20 21 corr=0.402160
food_component_recall 9 10 food_component_recall 20 21 corr=0.468955
food_component_recall 13 14 food_component_recall 20 21 corr=0.285989
food_component_recall 5 6 food_component_recall 20 21 corr=0.813253
food_component_recall 14 15 food_component_recall 20 21 corr=0.364998
food_component_recall 7 8 food_component_recall 20 21 corr=0.243978
food_component_recall 11 12 food_component_recall 20 21 corr=0.482371
food_component_recall 6 7 food_component_recall 20 21 corr=0.377881
food_component_recall 3 4 food_component_recall 20 21 corr=0.276796
food_component_recall 15 16 food_component_recall 20 21 corr=0.493189
food_component_recall 10 11 food_component_recall 20 21 corr=0.595674
food_component_recall 16 17 food_component_recall 20 21 corr=0.492323
food_component_recall 20 21 food_component_recall 21 22 corr=0.511979
food_component_recall 16 17 food_component_recall 22 23 corr=0.338292
food_component_recall 20 21 food_component_recall 22 23 corr=0.542266
food_component_recall 5 6 food_component_recall 22 23 corr=0.295825
food_component_recall 12 13 food_component_recall 22 23 corr=0.332375
food_component_recall 19 20 food_component_recall 22 23 corr=0.321908
food_component_recall 21 22 food_component_recall 22 23 corr=0.771285
food_component_recall 17 18 food_component_recall 22 23 corr=0.266424
food_component_recall 20 21 food_component_recall 23 24 corr=0.683198
food_component_recall 22 23 food_component_recall 23 24 corr=0.785395
food_component_recall 20 21 food_component_recall 24 25 corr=0.479902
food_component_recall 7 8 food_component_recall 24 25 corr=0.507432
food_component_recall 3 4 food_component_recall 24 25 corr=0.584283
food_component_recall 22 23 food_component_recall 24 25 corr=0.283746
food_component_recall 2 3 food_component_recall 24 25 corr=0.324918
food_component_recall 14 15 food_component_recall 24 25 corr=0.580468
food_component_recall 6 7 food_component_recall 24 25 corr=0.613168
food_component_recall 10 11 food_component_recall 25 26 corr=0.635615
food_component_recall 8 9 food_component_recall 25 26 corr=0.646907
food_component_recall 11 12 food_component_recall 25 26 corr=0.693083
food_component_recall 53 54 food_component_recall 25 26 corr=0.515694
food_component_recall 23 24 food_component_recall 25 26 corr=0.241852
food_component_recall 20 21 food_component_recall 25 26 corr=0.445276
food_component_recall 18 19 food_component_recall 25 26 corr=0.606872
food_component_recall 61 62 food_component_recall 25 26 corr=0.576622
food_component_recall 2 3 food_component_recall 25 26 corr=0.793626
food_component_recall 24 25 food_component_recall 25 26 corr=0.584771
food_component_recall 58 59 food_component_recall 25 26 corr=0.664942
food_component_recall 17 18 food_component_recall 25 26 corr=0.569126
food_component_recall 5 6 food_component_recall 25 26 corr=0.615057
food_component_recall 15 16 food_component_recall 25 26 corr=0.699111
food_component_recall 9 10 food_component_recall 25 26 corr=0.825552
food_component_recall 56 57 food_component_recall 25 26 corr=0.447220
food_component_recall 7 8 food_component_recall 25 26 corr=0.639078
food_component_recall 16 17 food_component_recall 25 26 corr=0.701013
food_component_recall 6 7 food_component_recall 25 26 corr=0.734641
food_component_recall 57 58 food_component_recall 25 26 corr=0.625059
food_component_recall 13 14 food_component_recall 25 26 corr=0.247399
food_component_recall 14 15 food_component_recall 25 26 corr=0.852069
food_component_recall 60 61 food_component_recall 25 26 corr=0.343058
food_component_recall 12 13 food_component_recall 25 26 corr=0.488248
food_component_recall 3 4 food_component_recall 25 26 corr=0.695812
food_component_recall 6 7 food_component_recall 26 27 corr=0.806837
food_component_recall 25 26 food_component_recall 26 27 corr=0.816948
food_component_recall 3 4 food_component_recall 26 27 corr=0.650505
food_component_recall 20 21 food_component_recall 26 27 corr=0.382027
food_component_recall 14 15 food_component_recall 26 27 corr=0.897715
food_component_recall 7 8 food_component_recall 26 27 corr=0.748904
food_component_recall 2 3 food_component_recall 26 27 corr=0.618920
food_component_recall 7 8 food_component_recall 27 28 corr=0.584988
food_component_recall 6 7 food_component_recall 27 28 corr=0.724460
food_component_recall 2 3 food_component_recall 27 28 corr=0.572837
food_component_recall 25 26 food_component_recall 27 28 corr=0.883905
food_component_recall 20 21 food_component_recall 27 28 corr=0.650630
food_component_recall 22 23 food_component_recall 27 28 corr=0.345689
food_component_recall 14 15 food_component_recall 27 28 corr=0.780479
food_component_recall 3 4 food_component_recall 27 28 corr=0.631031
food_component_recall 27 28 food_component_recall 62 63 corr=0.356282
food_component_recall 16 17 food_component_recall 62 63 corr=0.374879
food_component_recall 26 27 food_component_recall 62 63 corr=0.411732
food_component_recall 2 3 food_component_recall 62 63 corr=0.695373
food_component_recall 57 58 food_component_recall 62 63 corr=0.485753
food_component_recall 9 10 food_component_recall 62 63 corr=0.367596
food_component_recall 8 9 food_component_recall 62 63 corr=0.541727
food_component_recall 3 4 food_component_recall 62 63 corr=0.345317
food_component_recall 76 77 food_component_recall 62 63 corr=0.527550
food_component_recall 25 26 food_component_recall 62 63 corr=0.542161
food_component_recall 56 57 food_component_recall 62 63 corr=0.477904
food_component_recall 14 15 food_component_recall 62 63 corr=0.410521
food_component_recall 3 4 food_component_recall 28 29 corr=0.427684
food_component_recall 25 26 food_component_recall 28 29 corr=0.614653
food_component_recall 62 63 food_component_recall 28 29 corr=0.530664
food_component_recall 2 3 food_component_recall 28 29 corr=0.725402
food_component_recall 7 8 food_component_recall 28 29 corr=0.286741
food_component_recall 6 7 food_component_recall 28 29 corr=0.317892
food_component_recall 14 15 food_component_recall 28 29 corr=0.421405
food_component_recall 2 3 food_component_recall 29 30 corr=0.711990
food_component_recall 3 4 food_component_recall 29 30 corr=0.384705
food_component_recall 25 26 food_component_recall 29 30 corr=0.582512
food_component_recall 6 7 food_component_recall 29 30 corr=0.275391
food_component_recall 62 63 food_component_recall 29 30 corr=0.548762
food_component_recall 7 8 food_component_recall 29 30 corr=0.246745
food_component_recall 14 15 food_component_recall 29 30 corr=0.393711
food_component_recall 14 15 food_component_recall 30 31 corr=0.265122
food_component_recall 2 3 food_component_recall 30 31 corr=0.629225
food_component_recall 3 4 food_component_recall 30 31 corr=0.253025
food_component_recall 62 63 food_component_recall 30 31 corr=0.568602
food_component_recall 25 26 food_component_recall 30 31 corr=0.430842
food_component_recall 6 7 food_component_recall 30 31 corr=0.203714
food_component_recall 14 15 food_component_recall 31 32 corr=0.358374
food_component_recall 6 7 food_component_recall 31 32 corr=0.288590
food_component_recall 2 3 food_component_recall 31 32 corr=0.705298
food_component_recall 25 26 food_component_recall 31 32 corr=0.540727
food_component_recall 3 4 food_component_recall 31 32 corr=0.345090
food_component_recall 62 63 food_component_recall 31 32 corr=0.610296
food_component_recall 6 7 food_component_recall 32 33 corr=0.237235
food_component_recall 62 63 food_component_recall 32 33 corr=0.532515
food_component_recall 14 15 food_component_recall 32 33 corr=0.271701
food_component_recall 25 26 food_component_recall 32 33 corr=0.401577
food_component_recall 3 4 food_component_recall 32 33 corr=0.265189
food_component_recall 2 3 food_component_recall 32 33 corr=0.538246
food_component_recall 3 4 food_component_recall 33 34 corr=0.449720
food_component_recall 62 63 food_component_recall 33 34 corr=0.533683
food_component_recall 14 15 food_component_recall 33 34 corr=0.438678
food_component_recall 2 3 food_component_recall 33 34 corr=0.720129
food_component_recall 6 7 food_component_recall 33 34 corr=0.382231
food_component_recall 7 8 food_component_recall 33 34 corr=0.274784
food_component_recall 25 26 food_component_recall 33 34 corr=0.644835
food_component_recall 3 4 food_component_recall 34 35 corr=0.628041
food_component_recall 6 7 food_component_recall 34 35 corr=0.588401
food_component_recall 2 3 food_component_recall 34 35 corr=0.585271
food_component_recall 14 15 food_component_recall 34 35 corr=0.591999
food_component_recall 20 21 food_component_recall 34 35 corr=0.460687
food_component_recall 7 8 food_component_recall 34 35 corr=0.440612
food_component_recall 25 26 food_component_recall 34 35 corr=0.752113
food_component_recall 62 63 food_component_recall 34 35 corr=0.401263
food_component_recall 2 3 food_component_recall 35 36 corr=0.546519
food_component_recall 6 7 food_component_recall 35 36 corr=0.569592
food_component_recall 20 21 food_component_recall 35 36 corr=0.436506
food_component_recall 7 8 food_component_recall 35 36 corr=0.428786
food_component_recall 14 15 food_component_recall 35 36 corr=0.563942
food_component_recall 3 4 food_component_recall 35 36 corr=0.630717
food_component_recall 62 63 food_component_recall 35 36 corr=0.347936
food_component_recall 25 26 food_component_recall 35 36 corr=0.726808
food_component_recall 2 3 food_component_recall 36 37 corr=0.494634
food_component_recall 22 23 food_component_recall 36 37 corr=0.312458
food_component_recall 7 8 food_component_recall 36 37 corr=0.548557
food_component_recall 14 15 food_component_recall 36 37 corr=0.708068
food_component_recall 25 26 food_component_recall 36 37 corr=0.791566
food_component_recall 20 21 food_component_recall 36 37 corr=0.619126
food_component_recall 62 63 food_component_recall 36 37 corr=0.333237
food_component_recall 6 7 food_component_recall 36 37 corr=0.693890
food_component_recall 3 4 food_component_recall 36 37 corr=0.623057
food_component_recall 25 26 food_component_recall 37 38 corr=0.750493
food_component_recall 20 21 food_component_recall 37 38 corr=0.395623
food_component_recall 3 4 food_component_recall 37 38 corr=0.610406
food_component_recall 2 3 food_component_recall 37 38 corr=0.636257
food_component_recall 7 8 food_component_recall 37 38 corr=0.411321
food_component_recall 14 15 food_component_recall 37 38 corr=0.574386
food_component_recall 62 63 food_component_recall 37 38 corr=0.450729
food_component_recall 6 7 food_component_recall 37 38 corr=0.562435
food_component_recall 3 4 food_component_recall 77 78 corr=0.696163
food_component_recall 2 3 food_component_recall 77 78 corr=0.479175
food_component_recall 7 8 food_component_recall 77 78 corr=0.561802
food_component_recall 14 15 food_component_recall 77 78 corr=0.646001
food_component_recall 25 26 food_component_recall 77 78 corr=0.739143
food_component_recall 6 7 food_component_recall 77 78 corr=0.707057
food_component_recall 20 21 food_component_recall 77 78 corr=0.481015
food_component_recall 11 12 food_component_recall 63 64 corr=0.466604
food_component_recall 8 9 food_component_recall 63 64 corr=0.434025
food_component_recall 17 18 food_component_recall 63 64 corr=0.388855
food_component_recall 9 10 food_component_recall 63 64 corr=0.693705
food_component_recall 29 30 food_component_recall 63 64 corr=0.379711
food_component_recall 36 37 food_component_recall 63 64 corr=0.372587
food_component_recall 3 4 food_component_recall 63 64 corr=0.848405
food_component_recall 27 28 food_component_recall 63 64 corr=0.419081
food_component_recall 18 19 food_component_recall 63 64 corr=0.390292
food_component_recall 35 36 food_component_recall 63 64 corr=0.490811
food_component_recall 28 29 food_component_recall 63 64 corr=0.385429
food_component_recall 24 25 food_component_recall 63 64 corr=0.391433
food_component_recall 6 7 food_component_recall 63 64 corr=0.483224
food_component_recall 77 78 food_component_recall 63 64 corr=0.431660
food_component_recall 31 32 food_component_recall 63 64 corr=0.360206
food_component_recall 2 3 food_component_recall 63 64 corr=0.476651
food_component_recall 26 27 food_component_recall 63 64 corr=0.489800
food_component_recall 25 26 food_component_recall 63 64 corr=0.512170
food_component_recall 16 17 food_component_recall 63 64 corr=0.401337
food_component_recall 62 63 food_component_recall 63 64 corr=0.350866
food_component_recall 33 34 food_component_recall 63 64 corr=0.412444
food_component_recall 34 35 food_component_recall 63 64 corr=0.484966
food_component_recall 37 38 food_component_recall 63 64 corr=0.494278
food_component_recall 14 15 food_component_recall 63 64 corr=0.460343
food_component_recall 15 16 food_component_recall 63 64 corr=0.465461
food_component_recall 61 62 food_component_recall 63 64 corr=0.461680
food_component_recall 57 58 food_component_recall 63 64 corr=0.405880
food_component_recall 7 8 food_component_recall 63 64 corr=0.372333
food_component_recall 2 3 food_component_recall 38 39 corr=0.520702
food_component_recall 3 4 food_component_recall 38 39 corr=0.660647
food_component_recall 14 15 food_component_recall 38 39 corr=0.634874
food_component_recall 20 21 food_component_recall 38 39 corr=0.496077
food_component_recall 62 63 food_component_recall 38 39 corr=0.353095
food_component_recall 6 7 food_component_recall 38 39 corr=0.647693
food_component_recall 7 8 food_component_recall 38 39 corr=0.499264
food_component_recall 63 64 food_component_recall 38 39 corr=0.486371
food_component_recall 25 26 food_component_recall 38 39 corr=0.746030
food_component_recall 14 15 food_component_recall 39 40 corr=0.230409
food_component_recall 25 26 food_component_recall 39 40 corr=0.224536
food_component_recall 3 4 food_component_recall 39 40 corr=0.269438
food_component_recall 2 3 food_component_recall 39 40 corr=0.216335
food_component_recall 6 7 food_component_recall 39 40 corr=0.260607
food_component_recall 29 30 food_component_recall 64 65 corr=0.440021
food_component_recall 58 59 food_component_recall 64 65 corr=0.419643
food_component_recall 37 38 food_component_recall 64 65 corr=0.372792
food_component_recall 9 10 food_component_recall 64 65 corr=0.358210
food_component_recall 30 31 food_component_recall 64 65 corr=0.449979
food_component_recall 33 34 food_component_recall 64 65 corr=0.426021
food_component_recall 36 37 food_component_recall 64 65 corr=0.349299
food_component_recall 2 3 food_component_recall 64 65 corr=0.626382
food_component_recall 14 15 food_component_recall 64 65 corr=0.494051
food_component_recall 54 55 food_component_recall 64 65 corr=0.524103
food_component_recall 76 77 food_component_recall 64 65 corr=0.436626
food_component_recall 61 62 food_component_recall 64 65 corr=0.314087
food_component_recall 57 58 food_component_recall 64 65 corr=0.499421
food_component_recall 52 53 food_component_recall 64 65 corr=0.403645
food_component_recall 34 35 food_component_recall 64 65 corr=0.338949
food_component_recall 26 27 food_component_recall 64 65 corr=0.513083
food_component_recall 32 33 food_component_recall 64 65 corr=0.434449
food_component_recall 8 9 food_component_recall 64 65 corr=0.538854
food_component_recall 28 29 food_component_recall 64 65 corr=0.429947
food_component_recall 31 32 food_component_recall 64 65 corr=0.494294
food_component_recall 18 19 food_component_recall 64 65 corr=0.328885
food_component_recall 25 26 food_component_recall 64 65 corr=0.523460
food_component_recall 27 28 food_component_recall 64 65 corr=0.381361
food_component_recall 60 61 food_component_recall 64 65 corr=0.417610
food_component_recall 6 7 food_component_recall 64 65 corr=0.421918
food_component_recall 62 63 food_component_recall 64 65 corr=0.850994
food_component_recall 3 4 food_component_recall 64 65 corr=0.339803
food_component_recall 56 57 food_component_recall 64 65 corr=0.408533
food_component_recall 16 17 food_component_recall 64 65 corr=0.404201
food_component_recall 53 54 food_component_recall 64 65 corr=0.437844
food_component_recall 7 8 food_component_recall 64 65 corr=0.387006
food_component_recall 38 39 food_component_recall 42 43 corr=0.583773
food_component_recall 2 3 food_component_recall 42 43 corr=0.609741
food_component_recall 63 64 food_component_recall 42 43 corr=0.466275
food_component_recall 60 61 food_component_recall 42 43 corr=0.350930
food_component_recall 24 25 food_component_recall 42 43 corr=0.503798
food_component_recall 26 27 food_component_recall 42 43 corr=0.669249
food_component_recall 27 28 food_component_recall 42 43 corr=0.677748
food_component_recall 16 17 food_component_recall 42 43 corr=0.778704
food_component_recall 35 36 food_component_recall 42 43 corr=0.551226
food_component_recall 64 65 food_component_recall 42 43 corr=0.509714
food_component_recall 9 10 food_component_recall 42 43 corr=0.720919
food_component_recall 58 59 food_component_recall 42 43 corr=0.587883
food_component_recall 62 63 food_component_recall 42 43 corr=0.512059
food_component_recall 33 34 food_component_recall 42 43 corr=0.435849
food_component_recall 30 31 food_component_recall 42 43 corr=0.290745
food_component_recall 14 15 food_component_recall 42 43 corr=0.708020
food_component_recall 5 6 food_component_recall 42 43 corr=0.381809
food_component_recall 77 78 food_component_recall 42 43 corr=0.680460
food_component_recall 11 12 food_component_recall 42 43 corr=0.558955
food_component_recall 3 4 food_component_recall 42 43 corr=0.703453
food_component_recall 56 57 food_component_recall 42 43 corr=0.731869
food_component_recall 28 29 food_component_recall 42 43 corr=0.401900
food_component_recall 20 21 food_component_recall 42 43 corr=0.271723
food_component_recall 32 33 food_component_recall 42 43 corr=0.282909
food_component_recall 17 18 food_component_recall 42 43 corr=0.499084
food_component_recall 8 9 food_component_recall 42 43 corr=0.815493
food_component_recall 57 58 food_component_recall 42 43 corr=0.829250
food_component_recall 7 8 food_component_recall 42 43 corr=0.609721
food_component_recall 6 7 food_component_recall 42 43 corr=0.689869
food_component_recall 29 30 food_component_recall 42 43 corr=0.373692
food_component_recall 25 26 food_component_recall 42 43 corr=0.727243
food_component_recall 36 37 food_component_recall 42 43 corr=0.694127
food_component_recall 61 62 food_component_recall 42 43 corr=0.466285
food_component_recall 31 32 food_component_recall 42 43 corr=0.368446
food_component_recall 53 54 food_component_recall 42 43 corr=0.498359
food_component_recall 18 19 food_component_recall 42 43 corr=0.512165
food_component_recall 34 35 food_component_recall 42 43 corr=0.567482
food_component_recall 12 13 food_component_recall 42 43 corr=0.394362
food_component_recall 15 16 food_component_recall 42 43 corr=0.558585
food_component_recall 37 38 food_component_recall 42 43 corr=0.556247
food_component_recall 10 11 food_component_recall 42 43 corr=0.453416
food_component_recall 42 43 food_component_recall 43 44 corr=0.572832
food_component_recall 14 15 food_component_recall 43 44 corr=0.548958
food_component_recall 6 7 food_component_recall 43 44 corr=0.464153
food_component_recall 2 3 food_component_recall 43 44 corr=0.622995
food_component_recall 20 21 food_component_recall 43 44 corr=0.314192
food_component_recall 63 64 food_component_recall 43 44 corr=0.381235
food_component_recall 25 26 food_component_recall 43 44 corr=0.700558
food_component_recall 3 4 food_component_recall 43 44 corr=0.431078
food_component_recall 62 63 food_component_recall 43 44 corr=0.600252
food_component_recall 7 8 food_component_recall 43 44 corr=0.336147
food_component_recall 64 65 food_component_recall 43 44 corr=0.523992
food_component_recall 56 57 food_component_recall 44 45 corr=0.603119
food_component_recall 15 16 food_component_recall 44 45 corr=0.533685
food_component_recall 38 39 food_component_recall 44 45 corr=0.588754
food_component_recall 29 30 food_component_recall 44 45 corr=0.592108
food_component_recall 24 25 food_component_recall 44 45 corr=0.422805
food_component_recall 32 33 food_component_recall 44 45 corr=0.446105
food_component_recall 63 64 food_component_recall 44 45 corr=0.483409
food_component_recall 2 3 food_component_recall 44 45 corr=0.809085
food_component_recall 53 54 food_component_recall 44 45 corr=0.433201
food_component_recall 6 7 food_component_recall 44 45 corr=0.599591
food_component_recall 26 27 food_component_recall 44 45 corr=0.724407
food_component_recall 20 21 food_component_recall 44 45 corr=0.280409
food_component_recall 18 19 food_component_recall 44 45 corr=0.482953
food_component_recall 8 9 food_component_recall 44 45 corr=0.723876
food_component_recall 76 77 food_component_recall 44 45 corr=0.412374
food_component_recall 27 28 food_component_recall 44 45 corr=0.683572
food_component_recall 62 63 food_component_recall 44 45 corr=0.723234
food_component_recall 9 10 food_component_recall 44 45 corr=0.674796
food_component_recall 33 34 food_component_recall 44 45 corr=0.610275
food_component_recall 16 17 food_component_recall 44 45 corr=0.682102
food_component_recall 14 15 food_component_recall 44 45 corr=0.715108
food_component_recall 77 78 food_component_recall 44 45 corr=0.574541
food_component_recall 35 36 food_component_recall 44 45 corr=0.589230
food_component_recall 36 37 food_component_recall 44 45 corr=0.635162
food_component_recall 12 13 food_component_recall 44 45 corr=0.322760
food_component_recall 39 40 food_component_recall 44 45 corr=0.216208
food_component_recall 31 32 food_component_recall 44 45 corr=0.572211
food_component_recall 3 4 food_component_recall 44 45 corr=0.609755
food_component_recall 5 6 food_component_recall 44 45 corr=0.477715
food_component_recall 25 26 food_component_recall 44 45 corr=0.824559
food_component_recall 11 12 food_component_recall 44 45 corr=0.531255
food_component_recall 17 18 food_component_recall 44 45 corr=0.412937
food_component_recall 37 38 food_component_recall 44 45 corr=0.638239
food_component_recall 58 59 food_component_recall 44 45 corr=0.553448
food_component_recall 43 44 food_component_recall 44 45 corr=0.743987
food_component_recall 10 11 food_component_recall 44 45 corr=0.461766
food_component_recall 64 65 food_component_recall 44 45 corr=0.668102
food_component_recall 61 62 food_component_recall 44 45 corr=0.507725
food_component_recall 28 29 food_component_recall 44 45 corr=0.586976
food_component_recall 34 35 food_component_recall 44 45 corr=0.617589
food_component_recall 30 31 food_component_recall 44 45 corr=0.494901
food_component_recall 7 8 food_component_recall 44 45 corr=0.508853
food_component_recall 57 58 food_component_recall 44 45 corr=0.714851
food_component_recall 42 43 food_component_recall 44 45 corr=0.800130
food_component_recall 20 21 food_component_recall 45 46 corr=0.397877
food_component_recall 14 15 food_component_recall 45 46 corr=0.771000
food_component_recall 62 63 food_component_recall 45 46 corr=0.474116
food_component_recall 2 3 food_component_recall 45 46 corr=0.503642
food_component_recall 6 7 food_component_recall 45 46 corr=0.675416
food_component_recall 22 23 food_component_recall 45 46 corr=0.250561
food_component_recall 63 64 food_component_recall 45 46 corr=0.430581
food_component_recall 7 8 food_component_recall 45 46 corr=0.635372
food_component_recall 25 26 food_component_recall 45 46 corr=0.715547
food_component_recall 42 43 food_component_recall 45 46 corr=0.743381
food_component_recall 64 65 food_component_recall 45 46 corr=0.519922
food_component_recall 3 4 food_component_recall 45 46 corr=0.607720
food_component_recall 44 45 food_component_recall 45 46 corr=0.727940
food_component_recall 64 65 food_component_recall 46 47 corr=0.316931
food_component_recall 42 43 food_component_recall 46 47 corr=0.340278
food_component_recall 7 8 food_component_recall 46 47 corr=0.367960
food_component_recall 14 15 food_component_recall 46 47 corr=0.363512
food_component_recall 2 3 food_component_recall 46 47 corr=0.275447
food_component_recall 44 45 food_component_recall 46 47 corr=0.267352
food_component_recall 63 64 food_component_recall 46 47 corr=0.353094
food_component_recall 6 7 food_component_recall 46 47 corr=0.398564
food_component_recall 25 26 food_component_recall 46 47 corr=0.236538
food_component_recall 3 4 food_component_recall 46 47 corr=0.336538
food_component_recall 42 43 food_component_recall 65 66 corr=0.352446
food_component_recall 14 15 food_component_recall 65 66 corr=0.483439
food_component_recall 25 26 food_component_recall 65 66 corr=0.360638
food_component_recall 7 8 food_component_recall 65 66 corr=0.497383
food_component_recall 6 7 food_component_recall 65 66 corr=0.521680
food_component_recall 64 65 food_component_recall 65 66 corr=0.427820
